area_name,year,quarter,time_period,rent_growth,population_growth,housing_completions,rent_level,ppi_dublin_all,ppi_nat_ex_dublin_all,ppi_national_all,mortgage_loan_book_n,arrears_90d_n,arrears_720d_n,arrears_90d_rate,arrears_720d_rate,log_housing_completions,log_rent_level,log_ppi_national,log_ppi_dublin,completions_per_100_loans,rent_level_lag_4,rent_level_growth_yoy,pred_arrears_90d_n,pred_arrears_90d_rate,pred_rent_level,pred_housing_stress,pred_housing_stress_score,cluster,cluster_label,predicted_classification_glm,rent_growth_score_x,population_growth_score_x,rent_level_score_x,arrears_score_x,completions_score_x,top_driver_tuples,dominant_model_driver,top_3_model_drivers,factual_explanation,semi_factual_explanation,counterfactual_explanation,llm_context_summary,topic_tags,entity_type,source_dataset,counterfactual_precise
Carlow,2018,1,2018Q1,7.174631139,1.215277778,855.0827136,774.45,29.35833333,27.10833333,29.14166667,250,35,7,0.14,0.028,6.752367,6.6521531,3.372168994,3.379576436,342.0330854,,,49.38456552,0.197538262,1045.84562,206.5945262,42.82050624,0,High pressure growth areas,Stable,21.23378897,13.89887349,22.72420332,24.41698953,68.74348418,"[('limited housing supply', 68.74348417544405), ('arrears risk', 24.41698953194562), ('rent level', 22.724203320845483)]",limited housing supply,"limited housing supply, arrears risk, rent level","Carlow (2018Q1) is estimate to be in Stable with a housing stress score of 42.8. The dominant driver is limited housing supply. Key signals are rent growth of 7.2%, population growth of 1.2%, housing completions of 855, estimate rent level of 1046, and estimate arrears rate of 0.198. Top drivers: limited housing supply, arrears risk, rent level.","Carlow (2018Q1) sits close to a lower-pressure scenario. If housing completions were moderately higher, the area would likely show some reduction in housing stress, even if it remained in Stable.","To move Carlow (2018Q1) from Stable to Lower pressure, the model suggests improving supply conditions. A practical counterfactual is a meaningful increase in completions or a reduction in supply bottlenecks. The current stress score of 42.8 would need to fall by about 17.8 points.",Carlow 2018Q1 | class=Stable | stress_score=42.8 | pred_arrears_rate=0.198 | pred_rent_level=1046 | rent_growth=7.2 | population_growth=1.2 | housing_completions=855 | cluster=High pressure growth areas | dominant_driver=limited housing supply,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Carlow (2018Q1) down from Stable, the model suggests a reduction of about 17.8 stress-score points. A model-based counterfactual is to reduce rent growth by 2401.86 percentage points (about 33477.1% relative to current rent growth) OR increase population growth by 94.99 percentage points (about 7815.9% relative to current population growth) OR reduce housing completions by 100.0%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,2305,104,27,0.045119306,0.011713666,6.738316201,7.527799367,3.616980579,3.554156876,36.5786629,1859.01,0,198.3031488,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,0.628168828,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,2305,104,27,0.045119306,0.011713666,6.738316201,7.527799367,3.616980579,3.554156876,36.5786629,1859.01,0,198.3031488,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,0.628168828,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,2305,104,27,0.045119306,0.011713666,6.738316201,7.527799367,3.616980579,3.554156876,36.5786629,1859.01,0,198.3031488,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,0.628168828,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,282.6770303,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,282.6770303,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,282.6770303,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,19.13128708,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,19.13128708,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,19.13128708,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,198.3031488,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,198.3031488,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,156,390,211,2.5,1.352564103,6.738316201,7.527799367,3.616980579,3.554156876,540.4731922,1859.01,0,198.3031488,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,100,43.13604251,"[('rent level', 100.0), ('arrears risk', 100.0), ('population growth', 79.84068358096239)]",rent level,"rent level, arrears risk, population growth","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, arrears risk, population growth.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,1617,156,63,0.096474954,0.038961039,6.738316201,7.527799367,3.616980579,3.554156876,52.14212615,1859.01,0,282.6770303,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,2.707009063,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,1617,156,63,0.096474954,0.038961039,6.738316201,7.527799367,3.616980579,3.554156876,52.14212615,1859.01,0,282.6770303,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,2.707009063,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,1617,156,63,0.096474954,0.038961039,6.738316201,7.527799367,3.616980579,3.554156876,52.14212615,1859.01,0,282.6770303,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,2.707009063,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
Dublin,2022,3,2022Q3,5.196086212,2.356057438,843.1381799,1859.01,34.95833333,36.75833333,37.225,1617,156,63,0.096474954,0.038961039,6.738316201,7.527799367,3.616980579,3.554156876,52.14212615,1859.01,0,19.13128708,0.122636456,1485.206456,182.1404557,66.74422908,2,Expanding high-demand markets,High pressure,22.17662747,79.84068358,100,2.707009063,43.13604251,"[('rent level', 100.0), ('population growth', 79.84068358096239), ('limited housing supply', 43.13604251365879)]",rent level,"rent level, population growth, limited housing supply","Dublin (2022Q3) is estimate to be in High pressure with a housing stress score of 66.7. The dominant driver is rent level. Key signals are rent growth of 5.2%, population growth of 2.4%, housing completions of 843, estimate rent level of 1485, and estimate arrears rate of 0.123. Top drivers: rent level, population growth, limited housing supply.","Dublin (2022Q3) is near a lower-pressure scenario. A modest improvement in the main pressure driver would reduce the estimate stress score, even if the county remained in High pressure.","To move Dublin (2022Q3) from High pressure to Watchlist, the model suggests improving the dominant pressure driver. The current stress score of 66.7 would need to fall by about 1.7 points.",Dublin 2022Q3 | class=High pressure | stress_score=66.7 | pred_arrears_rate=0.123 | pred_rent_level=1485 | rent_growth=5.2 | population_growth=2.4 | housing_completions=843 | cluster=Expanding high-demand markets | dominant_driver=rent level,"housing pressure, rents, arrears, supply, population growth",county,signals+rents+ppi+arrears+glm,"To move Dublin (2022Q3) down from High pressure, the model suggests a reduction of about 1.7 stress-score points. A model-based counterfactual is to reduce rent growth by 86.55 percentage points (about 1665.7% relative to current rent growth) OR increase population growth by 3.42 percentage points (about 145.3% relative to current population growth) OR reduce housing completions by 76.2%."
